po_id,supplier_id,supplier_name,supplier_country,material_category,material_criticality,order_date,promised_delivery_date,quantity_ordered,unit_price_usd,order_value_usd,payment_terms,shipping_method,distance_km,supplier_lead_time_avg_days,supplier_otd_rate_historical_pct,supplier_active_pos_count,is_peak_season,actual_delivery_date,delay_days,goods_receipt_status,is_late
PO-2024-000372,SUP-050,Supplier Generic 50,Indonesia,MRO,Medium,2024-08-14,2024-08-20,656,7.73,5070.88,Net 60,Courier,331.6,6.2,78.9,3,0,2024-08-27,7,Complete,1
PO-2024-001474,SUP-030,Supplier Generic 30,Japan,Component,High,2024-10-14,2024-11-10,417,30.31,12639.27,Net 30,Sea,6146.7,22.3,78.3,7,0,2024-11-13,3,Complete,1
PO-2024-001254,SUP-008,Shenzhen Precision Metals,South Korea,Packaging,Low,2024-09-19,2024-10-09,450,36.61,16474.5,Net 30,Sea,5474.2,14.4,61.0,7,0,2024-10-08,-1,Complete,0
PO-2024-001548,SUP-026,Supplier Generic 26,Indonesia,Component,Medium,2024-03-11,2024-03-13,784,37.4,29321.6,Net 90,Land,356.9,2.0,83.4,4,1,2024-03-10,-3,Complete,0
PO-2024-000215,SUP-027,Supplier Generic 27,China,Component,Low,2024-08-18,2024-09-10,716,5.72,4095.52,Net 30,Sea,3035.7,20.3,50.7,7,0,2024-09-24,14,Complete,1
PO-2024-000345,SUP-039,Supplier Generic 39,Indonesia,Packaging,Low,2024-09-25,2024-10-01,1200,20.16,24192.0,Net 30,Courier,393.6,2.9,79.9,11,0,2024-09-28,-3,Complete,0
PO-2024-000839,SUP-023,Supplier Generic 23,India,Component,Medium,2024-11-24,2024-12-17,272,22.08,6005.76,Net 60,Sea,5276.6,17.2,48.9,7,1,2024-12-14,-3,Complete,0
PO-2024-001616,SUP-044,Supplier Generic 44,China,Component,Medium,2024-03-31,2024-04-22,479,24.65,11807.35,Net 30,Sea,3129.2,18.9,76.0,8,1,2024-05-04,12,Complete,1
PO-2024-001836,SUP-017,PT Prima Rekayasa Komponen,Vietnam,Packaging,Low,2024-12-01,2024-12-23,236,7.08,1670.88,Net 30,Sea,2771.1,19.5,65.3,9,1,2024-12-20,-3,Complete,0
PO-2024-000796,SUP-012,Seoul Alloy Industries,Malaysia,MRO,Medium,2024-02-06,2024-02-16,586,24.86,14567.96,Net 30,Sea,1839.6,6.8,96.6,4,0,2024-02-14,-2,Complete,0
PO-2024-000413,SUP-028,Supplier Generic 28,Indonesia,Component,Medium,2024-03-15,2024-03-19,277,4.24,1174.48,Net 60,Land,238.2,4.4,83.4,7,1,2024-03-17,-2,Complete,0
PO-2024-001713,SUP-038,Supplier Generic 38,China,Raw Material,High,2024-12-02,2024-12-29,338,46.71,15787.98,Net 60,Sea,3150.1,19.9,70.2,5,1,2024-12-26,-3,Complete,0
PO-2024-000343,SUP-022,Supplier Generic 22, China ,Component,Low,2024-07-04,2024-07-27,984,13.35,13136.4,COD,Sea,3320.7,17.1,99.0,9,0,2024-07-24,-3,Complete,0
PO-2024-000948,SUP-028,Supplier Generic 28,Indonesia,Component,Low,2024-09-24,2024-09-26,174,6.4,1113.6,Net 30,Courier,375.4,4.4,83.4,7,0,2024-09-23,-3,Complete,0
PO-2024-001758,SUP-011,Tokyo Machining Corp,China,Packaging,Medium,2024-11-14,2024-12-07,1080,6.89,7441.2,Net 60,Sea,3276.1,17.8,67.1,3,1,2024-12-04,-3,Complete,0
PO-2024-000739,SUP-029,Supplier Generic 29,Indonesia,Packaging,Low,2024-01-29,2024-02-07,930,3.54,3292.2,,Land,375.3,8.5,,9,0,2024-02-09,2,Complete,1
PO-2024-002123,SUP-011,Tokyo Machining Corp,China,Raw Material,Medium,2024-01-17,2024-02-02,1234,58.7,72435.8,Net 30,Sea,3785.8,17.8,67.1,5,0,2024-01-31,-2,Complete,0
PO-2024-000053,SUP-007,Global Parts Co.,USA,Component,Medium,2024-07-21,2024-08-29,1145,10.27,11759.15,Net 90,sea,13119.2,30.2,59.5,1,0,2024-08-28,-1,Complete,0
PO-2024-001310,SUP-024,Supplier Generic 24,Thailand,Component,Medium,2024-08-21,2024-09-05,427,15.58,6652.66,Net 60,Sea,2005.1,11.9,99.0,5,0,2024-09-02,-3,Complete,0
PO-2024-000999,SUP-033,Supplier Generic 33,CHINA,Raw Material,Medium,2024-10-21,2024-10-29,822,19.31,15872.82,COD,Air,3788.7,13.3,81.7,2,0,2024-10-26,-3,Complete,0
PO-2024-000096,SUP-044,Supplier Generic 44,China,Raw Material,Medium,2024-01-20,2024-02-15,1153,63.4,73100.2,Net 30,Sea,3500.6,18.9,76.0,8,0,2024-02-12,-3,Pending,0
PO-2024-001500,SUP-020,PT Wijaya Sparepart Utama,Germany,Component,Low,2024-07-07,2024-08-01,1095,10.57,11574.15,Net 30,Sea,10781.6,23.3,57.9,6,0,2024-07-31,-1,Complete,0
PO-2024-002133,SUP-014,Chennai Steel Works,South Korea,Component,High,2024-07-11,2024-08-06,704,10.0,7040.0,Net 60,Sea,5080.3,22.9,73.9,4,0,2024-08-06,0,Complete,0
PO-2024-000180,SUP-031,Supplier Generic 31,USA,Component,Low,2024-08-11,2024-09-09,532,3.4,1808.8,Net 90,Air,16952.5,30.5,89.8,5,0,2024-09-07,-2,Complete,0
PO-2024-001599,SUP-012,Seoul Alloy Industries,Malaysia,Component,Low,2024-10-02,2024-10-12,203,10.78,2188.34,Net 30,Sea,2037.9,6.8,96.6,4,0,2024-10-16,4,Complete,1
PO-2024-000185,SUP-001,PT Sinar Logam Jaya,South Korea,Component,Medium,2024-03-20,2024-04-11,648,23.94,15513.12,Net 30,Sea,5787.6,18.3,85.9,5,1,2024-04-17,6,Complete,1
PO-2024-000468,SUP-023,Supplier Generic 23,India,MRO,Low,2024-08-25,2024-09-14,211,2.79,588.69,Net 30,Sea,5218.3,17.2,48.9,4,0,2024-09-12,-2,Complete,0
PO-2024-000904,SUP-050,Supplier Generic 50,Indonesia,Packaging,Low,2024-04-12,2024-04-17,2927,9.43,27601.61,Net 60,Land,302.2,6.2,78.9,4,1,2024-04-14,-3,Complete,0
PO-2024-000072,SUP-035,Supplier Generic 35, China ,Raw Material,High,2024-01-07,2024-01-29,902,24.9,22459.8,Net 30,Sea,3440.8,14.5,80.7,6,0,2024-02-03,5,Complete,1
PO-2024-002150,SUP-002,PT Mitra Komponen Nusantara,China,MRO,Low,2024-06-06,2024-06-22,302,52.21,15767.42,Net 60,Air,3115.0,18.5,59.4,5,0,2024-06-24,2,Complete,1
PO-2024-002132,SUP-020,PT Wijaya Sparepart Utama,Germany,Component,Medium,2024-01-25,2024-02-13,1057,12.28,12979.96,Net 30,Air,12982.4,23.3,57.9,5,0,2024-02-10,-3,Complete,0
PO-2024-002099,SUP-010,Deutsche Praezisionsteile GmbH,China,Raw Material,Low,2024-06-28,2024-07-11,1219,25.27,30804.13,,Air,3281.9,17.0,64.2,3,0,2024-07-13,2,Complete,1
PO-2024-001208,SUP-022,Supplier Generic 22,China,Packaging,Low,2024-04-24,2024-05-17,1729,9.23,15958.67,Net 30,Sea,3277.9,17.1,99.0,2,1,2024-05-17,0,Complete,0
PO-2024-002078,SUP-027,Supplier Generic 27,China,MRO,Medium,2024-03-13,2024-03-29,1561,14.76,23040.36,Net 60,Air,3015.4,20.3,50.7,10,1,2024-03-26,-3,Complete,0
PO-2024-002396,SUP-039,Supplier Generic 39,Indonesia,Raw Material,Low,2024-12-11,2024-12-13,3192,5.97,19056.24,Net 60,Land,346.9,2.9,79.9,13,1,2024-12-11,-2,Complete,0
PO-2024-001064,SUP-035,Supplier Generic 35,china,Raw Material,Medium,2024-01-24,2024-02-09,844,9.94,8389.36,Net 60,Sea,2900.9,14.5,80.7,6,0,2024-02-07,-2,Complete,0
PO-2024-001529,SUP-036,Supplier Generic 36,Indonesia,Raw Material,High,2024-03-31,2024-04-05,5191,10.92,56685.72,,Courier,326.2,3.4,40.0,5,1,2024-04-16,11,Complete,1
PO-2024-001446,SUP-013,Bangkok Packaging Solutions,Germany,Packaging,Low,2024-04-26,2024-05-14,1674,43.01,71998.74,Net 30,Air,14379.3,21.0,53.4,5,1,2024-05-12,-2,Complete,0
PO-2024-001473,SUP-024,Supplier Generic 24,Thailand,Component,High,2024-04-10,2024-04-26,527,84.93,44758.11,Net 30,Sea,2133.5,11.9,99.0,5,1,2024-04-25,-1,Complete,0
PO-2024-000678,SUP-038,Supplier Generic 38,China,Raw Material,Medium,2024-08-22,2024-09-16,1105,14.77,16320.85,Net 60,Sea,3288.2,19.9,70.2,4,0,2024-09-16,0,Complete,0
PO-2024-001617,SUP-014,Chennai Steel Works,South Korea,Component,Low,2024-06-29,2024-07-26,482,49.26,23743.32,Net 30,Sea,6272.7,22.9,73.9,7,0,2024-07-27,1,Complete,1
PO-2024-001252,SUP-024,Supplier Generic 24,Thailand,Component,Low,2024-06-01,2024-06-20,1197,10.11,12101.67,Net 30,Sea,2339.0,11.9,99.0,1,0,2024-06-18,-2,Complete,0
PO-2024-001984,SUP-006,PT Sumber Teknik Mandiri,India,Component,High,2024-05-31,2024-06-21,240,18.5,4440.0,COD,Sea,5268.3,18.0,87.2,8,0,2024-06-18,-3,Complete,0
PO-2024-000836,SUP-043,Supplier Generic 43,Japan,MRO,Low,2024-01-11,2024-02-03,1316,11.91,15673.56,Net 30,Sea,6289.2,18.0,63.2,4,0,2024-02-01,-2,Complete,0
PO-2024-000940,SUP-012,Seoul Alloy Industries,Malaysia,Raw Material,Low,2024-10-08,2024-10-21,649,4.26,2764.74,Net 60,Sea,1868.6,6.8,96.6,4,0,2024-10-18,-3,Complete,0
PO-2024-000692,SUP-044,Supplier Generic 44,China,Raw Material,Low,2024-06-06,2024-06-27,981,28.48,27938.88,Net 60,Sea,3112.3,18.9,76.0,7,0,2024-06-26,-1,Complete,0
PO-2024-000335,SUP-026,Supplier Generic 26,Indonesia,Packaging,Medium,2024-06-05,2024-06-09,1948,10.95,21330.6,Net 90,Land,325.7,2.0,83.4,4,0,2024-06-06,-3,Complete,0
PO-2024-000874,SUP-002,PT Mitra Komponen Nusantara,China,Component,Low,2024-05-05,2024-05-27,76,10.38,788.88,Net 60,Sea,3519.9,18.5,59.4,5,0,2024-05-31,4,Pending,1
PO-2024-002364,SUP-023,Supplier Generic 23,India,MRO,Low,2024-10-05,2024-10-16,1226,16.74,20523.24,Net 60,Air,4620.2,17.2,48.9,6,0,2024-10-24,8,Complete,1
PO-2024-002056,SUP-003,PT Baja Presisi Indonesia,Thailand,Raw Material,Low,2024-02-21,2024-03-14,71,7.88,559.48,Net 30,Sea,2334.9,14.9,78.5,7,0,2024-03-14,0,Complete,0
PO-2024-000198,SUP-050,Supplier Generic 50,Indonesia,Raw Material,Low,2024-12-11,2024-12-17,664,13.31,8837.84,Net 30,Land,313.4,6.2,78.9,3,1,2024-12-17,0,Pending,0
PO-2024-000297,SUP-013,Bangkok Packaging Solutions,Germany,MRO,Medium,2024-08-06,2024-08-27,2765,4.78,13216.7,Net 30,Air,11168.1,21.0,53.4,11,0,2024-08-24,-3,Complete,0
PO-2024-001746,SUP-011,Tokyo Machining Corp,China,Raw Material,Medium,2024-07-29,2024-08-13,488,3.62,1766.56,Net 60,Air,2985.0,17.8,67.1,5,0,2024-08-13,0,Complete,0
PO-2024-002157,SUP-041,Supplier Generic 41,China,Packaging,Low,2024-10-26,2024-11-18,629,7.5,4717.5,Net 60,Sea,3358.0,18.1,43.3,10,0,2024-11-18,0,Complete,0
PO-2024-002053,SUP-024,Supplier Generic 24,Thailand,Raw Material,Low,2024-09-21,2024-10-08,518,17.14,8878.52,Net 90,Sea,1912.1,11.9,99.0,2,0,2024-10-08,0,Complete,0
PO-2024-000916,SUP-045,Supplier Generic 45,South Korea,Raw Material,Low,2024-08-16,2024-09-03,946,31.85,30130.1,Net 30,Air,6099.2,22.5,72.4,10,0,2024-09-01,-2,Complete,0
PO-2024-002290,SUP-019,PT Teknindo Sukses Mandiri,South Korea,Raw Material,Medium,2024-10-09,2024-11-10,550,9.08,4994.0,Net 60,Sea,4909.7,24.2,59.8,8,0,2024-11-09,-1,Complete,0
PO-2024-000612,SUP-005,PT Anugerah Kemasan,Indonesia,Packaging,Low,2024-02-02,2024-02-04,878,2.64,2317.92,Net 60,Land,390.7,2.0,98.1,6,0,2024-02-01,-3,Complete,0
PO-2024-000957,SUP-014,Chennai Steel Works,South Korea,Raw Material,Low,2024-12-22,2025-01-12,965,68.27,65880.55,Net 30,Air,5037.4,22.9,73.9,9,1,2025-01-24,12,Complete,1
PO-2024-001633,SUP-011,Tokyo Machining Corp,China,Raw Material,Low,2024-05-25,2024-06-15,412,9.66,3979.92,Net 30,Sea,3462.5,17.8,67.1,6,0,2024-06-15,0,Complete,0
PO-2024-001888,SUP-029,Supplier Generic 29,Indonesia,Packaging,High,2024-01-28,2024-02-02,1355,12.29,16652.95,Net 30,Land,366.3,8.5,40.0,14,0,2024-01-30,-3,Complete,0
PO-2024-000171,SUP-003,PT Baja Presisi Indonesia,Thailand,Raw Material,Medium,2024-06-21,2024-07-01,356,7.41,2637.96,Net 90,Air,2057.2,14.9,78.5,10,0,2024-06-30,-1,Complete,0
PO-2024-002221,SUP-039,Supplier Generic 39,Indonesia,Component,Medium,2024-03-21,2024-03-25,504,7.23,3643.92,Net 30,Land,382.7,2.9,79.9,6,1,2024-04-07,13,Complete,1
PO-2024-000507,SUP-049,Supplier Generic 49,Japan,Packaging,Medium,2024-02-28,2024-03-23,945,,,Net 30,Sea,5880.6,20.2,40.0,6,0,2024-03-28,5,Complete,1
PO-2024-000357,SUP-038,Supplier Generic 38,China,Component,Medium,2024-05-25,2024-06-19,2262,4.68,10586.16,COD,Sea,3137.0,19.9,70.2,4,0,2024-06-18,-1,Complete,0
PO-2024-002400,SUP-025,Supplier Generic 25,South Korea,MRO,High,2024-06-25,2024-07-19,216,17.0,3672.0,Net 60,Sea,4680.5,22.0,76.1,4,0,2024-07-18,-1,Complete,0
PO-2024-001155,SUP-003,PT Baja Presisi Indonesia, Thailand ,Raw Material,Low,2024-12-12,2024-12-23,326,26.59,8668.34,Net 60,Air,2173.8,14.9,78.5,6,1,2024-12-20,-3,Complete,0
PO-2024-001723,SUP-043,Supplier Generic 43,Japan,Component,High,2024-06-24,2024-07-14,326,13.66,4453.16,Net 30,Sea,6451.2,18.0,63.2,5,0,2024-07-12,-2,Complete,0
PO-2024-002238,SUP-022,Supplier Generic 22,China,Component,Low,2024-11-19,2024-12-13,358,8.23,2946.34,,Sea,3170.6,17.1,99.0,2,1,2024-12-12,-1,Complete,0
PO-2024-000668,SUP-045,Supplier Generic 45,South Korea,Raw Material,Medium,2024-08-31,2024-09-22,2549,56.82,144834.18,Net 90,Air,4873.5,22.5,72.4,7,0,2024-09-19,-3,Complete,0
PO-2024-000887,SUP-042,Supplier Generic 42,South Korea,Raw Material,High,2024-07-10,2024-08-02,288,20.22,5823.36,COD,Sea,5994.8,15.4,64.2,6,0,2024-08-16,14,Complete,1
PO-2024-001285,SUP-044,Supplier Generic 44,China,Packaging,Low,2024-10-24,2024-11-18,474,10.26,4863.24,Net 30,Sea,2715.8,18.9,76.0,3,0,2024-11-18,0,Complete,0
PO-2024-000154,SUP-003,PT Baja Presisi Indonesia,Thailand,Packaging,Low,2024-09-07,2024-09-26,1069,7.0,7483.0,Net 90,Sea,2358.9,14.9,78.5,5,0,2024-09-23,-3,Complete,0
PO-2024-001841,SUP-040,Supplier Generic 40,Japan,MRO,High,2024-10-15,2024-11-09,124,17.5,2170.0,Net 90,Sea,5819.2,17.0,67.4,6,0,2024-11-07,-2,Complete,0
PO-2024-000722,SUP-033,Supplier Generic 33,China,Packaging,Medium,2024-05-02,2024-05-10,2077,7.76,16117.52,Net 60,Air,2723.6,13.3,81.7,2,0,2024-05-09,-1,Complete,0
PO-2024-000374,SUP-008,Shenzhen Precision Metals,South Korea,Component,Medium,2024-12-20,2025-01-11,211,22.57,4762.27,Net 30,Sea,4951.3,14.4,61.0,6,1,2025-01-11,0,Complete,0
PO-2024-000313,SUP-029,Supplier Generic 29,Indonesia,MRO,High,2024-07-14,2024-07-20,436,18.99,8279.64,Net 90,Courier ,364.7,8.5,40.0,10,0,2024-07-19,-1,Complete,0
PO-2024-001850,SUP-022,Supplier Generic 22,China,Raw Material,Low,2024-10-12,2024-11-05,726,9.9,7187.4,Net 30,Sea,3192.0,17.1,99.0,3,0,2024-11-05,0,Complete,0
PO-2024-001623,SUP-003,PT Baja Presisi Indonesia,Thailand,MRO,Low,2024-02-16,2024-03-07,496,5.39,2673.44,Net 90,Sea ,2201.2,14.9,78.5,4,0,2024-03-04,-3,Pending,0
PO-2024-000043,SUP-007,Global Parts Co.,USA,Packaging,Low,2024-05-27,2024-06-21,85,10.48,890.8,Net 60,Air,17298.8,30.2,59.5,5,0,2024-06-18,-3,Complete,0
PO-2024-000523,SUP-015,KL Electronic Parts,China,Component,Low,2024-11-06,2024-11-28,1947,8.11,15790.17,Net 30,Sea,3327.0,19.7,79.7,6,1,2024-11-26,-2,Complete,0
PO-2024-000418,SUP-039,Supplier Generic 39,Indonesia,Raw Material,Medium,2024-11-25,2024-11-29,162,65.03,10534.86,Net 60,Courier,300.2,2.9,79.9,6,1,2024-11-27,-2,Complete,0
PO-2024-000658,SUP-022,Supplier Generic 22,China,Raw Material,High,2024-03-26,2024-04-07,4575,20.73,94839.75,Net 60,Air,3535.5,17.1,99.0,3,1,2024-04-07,0,Complete,0
PO-2024-000705,SUP-048,Supplier Generic 48,Indonesia,Raw Material,Low,2024-05-09,2024-05-14,427,11.59,4948.93,Net 30,Land,323.3,5.9,96.4,8,0,2024-05-19,5,Complete,1
PO-2024-002317,SUP-029,Supplier Generic 29,Indonesia,Component,Low,2024-08-28,2024-09-04,982,16.24,15947.68,Net 30,Land,381.1,8.5,40.0,7,0,2024-09-02,-2,Complete,0
PO-2024-002342,SUP-008,Shenzhen Precision Metals,South Korea,MRO,Medium,2024-06-23,2024-07-13,1043,34.56,36046.08,Net 60,Sea,5189.1,14.4,61.0,4,0,2024-07-10,-3,Complete,0
PO-2024-001470,SUP-015,KL Electronic Parts,China,Raw Material,Low,2024-08-27,2024-09-22,315,23.58,7427.7,Net 30,Sea,3003.6,19.7,79.7,3,0,2024-09-25,3,Pending,1
PO-2024-000908,SUP-001,PT Sinar Logam Jaya,South Korea,Component,High,2024-12-30,2025-01-23,86,8.44,725.84,Net 30,Sea,4804.0,18.3,85.9,4,1,2025-01-22,-1,Complete,0
PO-2024-000520,SUP-018,PT Bumi Kemasan Lestari,Indonesia,Component,High,2024-03-23,2024-03-28,457,11.57,5287.49,Net 30,Land,294.9,6.3,51.1,8,1,2024-03-29,1,Complete,1
PO-2024-000815,SUP-005,PT Anugerah Kemasan,Indonesia,Raw Material,Medium,2024-03-02,2024-03-04,5823,57.63,335579.49,Net 90,Courier,372.8,2.0,98.1,3,1,2024-03-01,-3,Complete,0
PO-2024-000735,SUP-015,KL Electronic Parts,China,Raw Material,High,2024-04-02,2024-04-20,11485,38.97,447570.45,Net 60,air,3242.7,19.7,79.7,2,1,2024-04-29,9,Pending,1
PO-2024-001523,SUP-024,Supplier Generic 24,Thailand,Component,High,2024-10-05,2024-10-20,682,27.17,18529.94,Net 30,Sea,1997.8,11.9,99.0,4,0,2024-10-19,-1,Complete,0
PO-2024-001639,SUP-016,PT Cahaya Logistik Industri,Indonesia,Packaging,Medium,2024-06-28,2024-07-08,370,5.63,2083.1,Net 60,Courier,357.9,10.2,67.7,4,0,2024-07-06,-2,Complete,0
PO-2024-002433,SUP-050,Supplier Generic 50,Indonesia,Packaging,Medium,2024-10-12,2024-10-14,678,9.16,6210.48,Net 30,Land,356.5,6.2,78.9,3,0,2024-10-12,-2,Complete,0
PO-2024-002177,SUP-019,PT Teknindo Sukses Mandiri,South Korea,MRO,Medium,2024-06-08,2024-06-28,953,40.26,38367.78,Net 60,Air,5497.0,24.2,59.8,7,0,2024-06-27,-1,Complete,0
PO-2024-001884,SUP-020,PT Wijaya Sparepart Utama,Germany,MRO,Low,2024-11-23,2024-12-19,261,15.91,4152.51,Net 30,Sea,10588.0,23.3,57.9,12,1,2024-12-18,-1,Complete,0
PO-2024-002149,SUP-005,PT Anugerah Kemasan,Indonesia,MRO,Low,2024-10-03,2024-10-05,209,24.83,5189.47,Net 60,Land,283.5,2.0,98.1,5,0,2024-10-05,0,Complete,0
PO-2024-002145,SUP-010,Deutsche Praezisionsteile GmbH,China,Component,Medium,2024-11-06,2024-11-22,3048,3.4,10363.2,Net 30,Air,2714.1,17.0,64.2,6,1,2024-11-20,-2,Complete,0
PO-2024-001943,SUP-034,Supplier Generic 34,China,Component,Medium,2024-11-29,2024-12-23,781,5.29,4131.49,COD,Sea,3742.1,17.8,81.6,3,1,2024-12-22,-1,Complete,0
PO-2024-001804,SUP-050,Supplier Generic 50,Indonesia,Raw Material,Medium,2024-03-04,2024-03-09,1063,3.57,3794.91,Net 30,Courier,349.2,6.2,78.9,6,1,2024-03-06,-3,Complete,0
PO-2024-002360,SUP-038,Supplier Generic 38,China,Component,High,2024-09-06,2024-09-23,132,,,Net 30,Air,3322.3,19.9,70.2,4,0,2024-09-21,-2,Complete,0
PO-2024-001262,SUP-018,PT Bumi Kemasan Lestari,Indonesia,Raw Material,Low,2024-11-07,2024-11-10,2799,3.75,10496.25,Net 90,Courier,329.3,6.3,51.1,4,1,2024-11-19,9,Complete,1
PO-2024-002013,SUP-030,Supplier Generic 30,Japan,Component,Medium,2024-05-11,2024-06-09,957,30.61,29293.77,Net 60,Sea ,5376.3,22.3,78.3,9,0,2024-06-07,-2,Partial,0
PO-2024-001595,SUP-015,KL Electronic Parts,China,Packaging,High,2024-08-27,2024-09-19,229,42.67,9771.43,Net 30,Sea,3628.9,19.7,79.7,7,0,2024-09-16,-3,Complete,0
PO-2024-000233,SUP-048,Supplier Generic 48,Indonesia,Component,Low,2024-08-22,2024-08-29,769,,,Net 60,Land,283.8,5.9,96.4,6,0,2024-08-27,-2,Complete,0
PO-2024-000795,SUP-017,PT Prima Rekayasa Komponen,Vietnam,Component,Low,2024-09-28,2024-10-25,135,4.08,550.8,Net 60,Sea,2226.7,19.5,65.3,2,0,2024-10-24,-1,Complete,0
PO-2024-001707,SUP-006,PT Sumber Teknik Mandiri,India,MRO,Low,2024-04-25,2024-05-21,971,5.72,5554.12,Net 60,Sea,4666.4,18.0,87.2,7,1,2024-05-21,0,Complete,0
PO-2024-002427,SUP-023,Supplier Generic 23,India,Raw Material,Low,2024-03-14,2024-03-30,783,12.52,9803.16,Net 60,Air,5614.7,17.2,48.9,7,1,2024-04-07,8,Complete,1
PO-2024-000113,SUP-044,Supplier Generic 44,China,Component,Medium,2024-02-17,2024-03-10,510,15.84,8078.4,,Sea,2999.2,18.9,76.0,17,0,2024-03-07,-3,Complete,0
PO-2024-001583,SUP-012,Seoul Alloy Industries,Malaysia,Raw Material,High,2024-02-18,2024-02-27,49,23.53,1152.97,Net 30,Sea,1898.0,6.8,96.6,2,0,2024-03-10,12,Complete,1
PO-2024-002484,SUP-014,Chennai Steel Works,South Korea,Raw Material,High,2024-10-16,2024-11-15,342,9.64,3296.88,Net 60,Sea,4521.3,22.9,73.9,7,0,2024-11-13,-2,Complete,0
PO-2024-000226,SUP-021,Supplier Generic 21,USA,Packaging,Medium,2024-06-11,2024-07-06,503,30.44,15311.32,Net 30,Air,16958.1,27.5,76.2,6,0,2024-07-05,-1,Complete,0
PO-2024-001043,SUP-029,Supplier Generic 29,Indonesia,Component,High,2024-06-26,2024-07-03,440,3.04,1337.6,Net 60,Land,335.8,8.5,40.0,5,0,2024-07-03,0,Complete,0
PO-2024-001193,SUP-002,PT Mitra Komponen Nusantara,China,Component,Low,2024-08-29,2024-09-21,1144,10.8,12355.2,Net 30,Sea,3549.1,18.5,59.4,9,0,2024-09-20,-1,Complete,0
PO-2024-001450,SUP-047,Supplier Generic 47,China,Raw Material,Low,2024-09-09,2024-09-22,299,8.21,2454.79,Net 30,Sea,3049.2,11.1,49.4,5,0,2024-09-19,-3,Complete,0
PO-2024-001764,SUP-007,Global Parts Co.,USA,Component,Medium,2024-01-03,2024-02-09,549,32.69,17946.81,Net 60,Sea,15040.9,30.2,59.5,9,0,2024-02-09,0,Complete,0
PO-2024-001667,SUP-046,Supplier Generic 46,South Korea,Packaging,Low,2024-11-21,2024-12-11,1178,17.89,21074.42,Net 30,Air,4293.9,20.8,93.5,6,1,2024-12-09,-2,Partial,0
PO-2024-000622,SUP-015,KL Electronic Parts,China,Component,Medium,2024-02-08,2024-02-23,308,18.72,5765.76,Net 30,Air,2944.1,19.7,79.7,6,0,2024-02-20,-3,Complete,0
PO-2024-000771,SUP-009,Hanoi Component Supply,Indonesia,Packaging,High,2024-04-23,2024-05-01,492,13.09,6440.28,Net 90,Land,356.2,7.6,90.8,3,1,2024-04-28,-3,Complete,0
PO-2024-000804,SUP-024,Supplier Generic 24,Thailand,Component,Low,2024-05-30,2024-06-14,897,18.09,16226.73,Net 60,Sea,2109.1,11.9,99.0,3,0,2024-06-11,-3,Complete,0
PO-2024-001183,SUP-038,Supplier Generic 38,China,Component,Medium,2024-07-09,2024-08-02,203,15.15,3075.45,Net 30,Sea,3541.8,19.9,70.2,4,0,2024-08-06,4,Pending,1
PO-2024-001169,SUP-031,Supplier Generic 31,USA,Raw Material,Medium,2024-08-18,2024-09-12,1571,10.72,16841.12,Net 90,Air,16993.7,30.5,,3,0,2024-09-12,0,Complete,0
PO-2024-000037,SUP-005,PT Anugerah Kemasan,Indonesia,Raw Material,High,2024-02-15,2024-02-17,1707,18.06,30828.42,Net 60,Courier,328.3,2.0,98.1,1,0,2024-02-14,-3,Complete,0
PO-2024-000106,SUP-034,Supplier Generic 34,China,Packaging,Low,2024-08-18,2024-08-30,521,35.08,18276.68,Net 90,Air,3403.5,17.8,81.6,7,0,2024-08-28,-2,Complete,0
PO-2024-000363,SUP-021,Supplier Generic 21,usa,Component,Medium,2024-11-14,2024-12-15,1166,7.79,9083.14,Net 30,Sea,17769.6,27.5,76.2,9,1,2024-12-14,-1,Complete,0
PO-2024-000851,SUP-049,Supplier Generic 49,Japan,Component,High,2024-02-11,2024-03-06,1215,9.8,11907.0,Net 30,Sea,5270.7,20.2,40.0,3,0,2024-03-03,-3,Complete,0
PO-2024-001741,SUP-043,Supplier Generic 43,Japan,Packaging,Medium,2024-03-11,2024-04-01,176,5.22,918.72,Net 30,Sea,5716.7,18.0,63.2,2,1,2024-04-01,0,Complete,0
PO-2024-000857,SUP-037,Supplier Generic 37,Indonesia,Packaging,Medium,2024-03-16,2024-03-24,380,10.66,4050.8,COD,Land,389.0,9.5,88.9,5,1,2024-03-21,-3,Complete,0
PO-2024-000566,SUP-037,Supplier Generic 37,Indonesia,Packaging,Medium,2024-11-02,2024-11-11,863,10.67,9208.21,COD,land,434.7,9.5,88.9,5,1,2024-11-11,0,Complete,0
PO-2024-000250,SUP-030,Supplier Generic 30,Japan,Raw Material,Medium,2024-04-05,2024-04-27,792,9.88,7824.96,Net 30,Air,7218.7,22.3,78.3,3,1,2024-04-27,0,Complete,0
PO-2024-001475,SUP-019,PT Teknindo Sukses Mandiri,South Korea,Component,Medium,2024-08-29,2024-09-29,5111,34.59,176789.49,Net 30,Sea,5611.8,24.2,59.8,9,0,2024-09-27,-2,Complete,0
PO-2024-000318,SUP-016,PT Cahaya Logistik Industri,Indonesia,MRO,Medium,2024-05-20,2024-05-29,812,5.33,4327.96,Net 90,Land,355.2,10.2,67.7,5,0,2024-05-27,-2,Complete,0
PO-2024-001201,SUP-015,KL Electronic Parts,China,Raw Material,High,2024-08-14,2024-09-04,689,2.36,1626.04,Net 90,Sea,3582.7,19.7,79.7,3,0,2024-09-02,-2,Complete,0
